,movie,year,production_budget,domestic_gross,foreign_gross,worldwide_gross,month,profit,profit_margin,roi,pct_foreign,match_key,popularity,release_date,original_language,vote_average,vote_count,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
1061,Queen of Katwe,2016,15000000,8874389,1181092,10055481,9,-4944519,-0.49172376736627516,-0.3296346,0.11745753385641125,2016 Queen of Katwe,7.564,2016-09-23,en,7.1,225,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1062,Hotel Artemis,2018,15000000,6708137,6050662,12758799,6,-2241201,-0.17565924504336183,-0.1494134,0.4742344479288372,2018 Hotel Artemis,14.585,2018-06-08,en,5.9,471,"['Thriller', 'Science Fiction', 'Action']","Thriller,Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1063,Scouts Guide to the Zombie Apocalypse,2015,15000000,3703046,11851809,15554855,10,554855,0.03567085646249997,0.03699033333333333,0.7619363214893357,2015 Scouts Guide to the Zombie Apocalypse,10.451,2015-10-30,en,6.2,915,"['Comedy', 'Horror']","Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1064,You Will Meet a Tall Dark Stranger,2010,15000000,3247816,31000000,34247816,9,19247816,0.5620158669387852,1.2831877333333332,0.9051672083265105,2010 You Will Meet a Tall Dark Stranger,6.209,2010-05-23,en,5.8,431,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1065,Rock the Kasbah,2015,15000000,3020665,365488,3386153,10,-11613847,-3.429805741205433,-0.7742564666666667,0.10793605604944609,2015 Rock the Kasbah,5.203,2015-10-23,en,5.5,154,"['Comedy', 'Music', 'War']","Comedy,Music,War",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1066,Rock the Kasbah,2015,15000000,3020665,365488,3386153,10,-11613847,-3.429805741205433,-0.7742564666666667,0.10793605604944609,2015 Rock the Kasbah,5.203,2015-10-23,en,5.5,154,"['Comedy', 'Music', 'War']","Comedy,Music,War",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1067,Never Let Me Go,2010,15000000,2434652,8739066,11173718,9,-3826282,-0.3424358839197481,-0.25508546666666665,0.7821090526895345,2010 Never Let Me Go,10.012,2010-09-15,en,6.8,1294,"['Drama', 'Romance', 'Science Fiction']","Drama,Romance,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1068,The Disappointments Room,2016,15000000,2423467,1080294,3503761,9,-11496239,-3.28111392301016,-0.7664159333333334,0.3083241122896225,2016 The Disappointments Room,6.324,2016-09-09,en,4.4,272,"['Drama', 'Horror', 'Thriller']","Drama,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1069,The Reluctant Fundamentalist,2013,15000000,528731,0,528731,4,-14471269,-27.36981376162926,-0.9647512666666667,0.0,2013 The Reluctant Fundamentalist,7.46,2013-03-17,en,6.7,120,['Thriller'],Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1070,Centurion,2010,15000000,123570,7761478,7885048,8,-7114952,-0.9023346465360769,-0.47433013333333335,0.9843285671818358,2010 Centurion,13.548,2010-02-15,en,6.1,673,"['Adventure', 'Action', 'Drama']","Adventure,Action,Drama",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1071,Winnie Mandela,2013,15000000,61847,0,61847,9,-14938153,-241.53399518165796,-0.9958768666666666,0.0,2013 Winnie Mandela,1.88,2013-09-06,en,5.7,6,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1072,The Son of No One,2011,15000000,30680,1117898,1148578,11,-13851422,-12.059626773279655,-0.9234281333333333,0.9732887100397187,2011 The Son of No One,7.586,2011-11-04,en,5.1,156,"['Drama', 'Thriller', 'Crime']","Drama,Thriller,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1073,Khumba,2013,15000000,0,20898221,20898221,12,5898221,0.2822355548828773,0.39321473333333334,1.0,2013 Khumba,9.597,2013-12-07,en,5.6,129,"['Animation', 'Adventure', 'Family']","Animation,Adventure,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1074,In Dubious Battle,2017,15000000,0,214182,214182,2,-14785818,-69.03389640586043,-0.9857212,1.0,2017 In Dubious Battle,7.646,2017-02-17,en,5.9,67,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1075,In Dubious Battle,2017,15000000,0,214182,214182,2,-14785818,-69.03389640586043,-0.9857212,1.0,2017 In Dubious Battle,7.646,2017-02-17,en,5.9,67,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1076,Broken Horses,2015,15000000,0,3471,3471,9,-14996529,-4320.5211754537595,-0.9997686,1.0,2015 Broken Horses,5.481,2015-04-10,en,5.4,17,"['Thriller', 'Mystery', 'Drama', 'Crime']","Thriller,Mystery,Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1077,Magic Mike XXL,2015,14500000,66013057,57647540,123660597,7,109160597,0.8827435710988845,7.528317034482758,0.4661754948506354,2015 Magic Mike XXL,8.681,2015-07-01,en,6.2,1110,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1078,Elle s'appelait Sarah,2011,14500000,7691700,17788331,25480031,7,10980031,0.43092690899787367,0.7572435172413793,0.69812831075441,2011 Elle s'appelait Sarah,7.132,2011-07-22,fr,7.3,408,"['Drama', 'War']","Drama,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1079,The Possession,2012,14000000,49130588,33794476,82925064,8,68925064,0.8311728767553318,4.9232188571428575,0.4075302974743559,2012 The Possession,8.978,2012-08-31,en,5.9,918,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1080,Our Family Wedding,2010,14000000,20255281,1155265,21410546,3,7410546,0.34611662869316834,0.5293247142857143,0.05395775521091335,2010 Our Family Wedding,5.025,2010-03-12,en,5.5,57,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Hot Tub Time Machine 2,2015,14000000,12314651,511993,12826644,2,-1173356,-0.09147802028340382,-0.08381114285714286,0.03991636471706863,2015 Hot Tub Time Machine 2,8.053,2015-02-20,en,5.1,512,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,Fun Size,2012,14000000,9409538,1757077,11166615,10,-2833385,-0.25373714415693566,-0.20238464285714286,0.1573509071459883,2012 Fun Size,7.072,2012-10-26,en,5.5,249,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Suffragette,2015,14000000,4702420,29342489,34044909,10,20044909,0.5887784573017951,1.4317792142857142,0.8618759709417934,2015 Suffragette,7.763,2015-10-23,en,7.3,982,"['Drama', 'History']","Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1084,Mr. Turner,2014,14000000,3958546,21228480,25187026,12,11187026,0.44415827418449483,0.7990732857142857,0.8428339256885669,2014 Mr. Turner,7.884,2014-12-19,en,6.5,301,"['History', 'Drama']","History,Drama",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1085,Flipped,2010,14000000,1755212,2534781,4289993,8,-9710007,-2.263408588312382,-0.6935719285714286,0.5908590060636463,2010 Flipped,9.781,2010-08-06,en,7.4,859,"['Romance', 'Drama']","Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1086,Margaret,2011,14000000,47185,576107,623292,9,-13376708,-21.461382466003094,-0.9554791428571429,0.9242971191672603,2011 Margaret,8.747,2011-09-30,en,6.3,138,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1087,Seven Psychopaths,2012,13500000,15024049,18011687,33035736,10,19535736,0.5913516199548271,1.4470915555555555,0.5452182751430148,2012 Seven Psychopaths,10.967,2012-10-12,en,6.8,2109,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,The Last Godfather,2011,13400000,164247,0,164247,4,-13235753,-80.58444294264126,-0.9877427611940298,0.0,2011 The Last Godfather,1.4,2011-04-11,ko,4.9,9,"['Action', 'Comedy', 'Thriller']","Action,Comedy,Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,Under the Skin,2014,13300000,2614251,4615682,7229933,4,-6070067,-0.8395744469554559,-0.45639601503759397,0.638412831764831,2014 Under the Skin,9.527,2014-04-04,en,6.1,1781,"['Thriller', 'Science Fiction', 'Drama']","Thriller,Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1090,Under the Skin,2014,13300000,2614251,4615682,7229933,4,-6070067,-0.8395744469554559,-0.45639601503759397,0.638412831764831,2014 Under the Skin,9.527,2014-04-04,en,6.1,1781,"['Thriller', 'Science Fiction', 'Drama']","Thriller,Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1091,No Good Deed,2014,13200000,52543632,1779578,54323210,9,41123210,0.7570099410546616,3.115394696969697,0.03275907296347178,2014 No Good Deed,14.519,2014-09-12,en,5.8,286,"['Crime', 'Thriller']","Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1092,Black Swan,2010,13000000,106954678,224312032,331266710,12,318266710,0.9607566966206776,24.482054615384616,0.6771342402621743,2010 Black Swan,13.745,2010-12-03,en,7.6,8374,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1093,Justin Bieber: Never Say Never,2011,13000000,73013910,26020215,99034125,2,86034125,0.8687321163285887,6.618009615384615,0.2627398889019315,2011 Justin Bieber: Never Say Never,8.602,2011-02-11,en,5.1,240,"['Documentary', 'Music', 'Family']","Documentary,Music,Family",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1094,The First Purge,2018,13000000,69488745,67128560,136617305,7,123617305,0.9048436799423031,9.509023461538462,0.4913620569517163,2018 The First Purge,28.44,2018-07-04,en,5.8,1846,"['Action', 'Science Fiction', 'Thriller', 'Horror']","Action,Science Fiction,Thriller,Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1095,Miracles from Heaven,2016,13000000,61705123,12093613,73798736,3,60798736,0.8238452214140903,4.6768258461538466,0.1638729015629753,2016 Miracles from Heaven,10.078,2016-03-18,en,7.1,478,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1096,The Shallows,2016,13000000,55121623,63641819,118763442,6,105763442,0.8905387063470256,8.135649384615384,0.5358704490898807,2016 The Shallows,14.091,2016-06-24,en,6.3,3037,"['Horror', 'Drama', 'Thriller']","Horror,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1097,About Last Night,2014,13000000,48637684,1808176,50445860,2,37445860,0.7422979804487425,2.880450769230769,0.03584389283877805,2014 About Last Night,8.465,2014-02-14,en,6.0,312,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1098,St. Vincent,2014,13000000,44137712,10699522,54837234,10,41837234,0.7629347971854307,3.2182487692307693,0.19511418099607286,2014 St. Vincent,16.379,2014-10-31,en,7.1,1069,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,Earth to Echo,2014,13000000,38934842,3239703,42174545,7,29174545,0.6917571961950034,2.2441957692307692,0.07681654893965069,2014 Earth to Echo,7.189,2014-07-02,en,5.7,377,"['Family', 'Adventure', 'Science Fiction']","Family,Adventure,Science Fiction",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1100,Ex Machina,2015,13000000,25440971,12917421,38358392,4,25358392,0.6610911114313656,1.9506455384615384,0.336756061098703,2015 Ex Machina,18.485,2015-04-10,en,7.6,8026,"['Drama', 'Science Fiction']","Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1101,Eye in the Sky,2016,13000000,18704596,16698206,35402802,3,22402802,0.6327974265991715,1.7232924615384615,0.4716634011059351,2016 Eye in the Sky,10.219,2016-03-11,en,7.1,850,"['Drama', 'Thriller', 'War']","Drama,Thriller,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1102,Admission,2013,13000000,18007317,726349,18733666,3,5733666,0.3060621450174248,0.44105123076923075,0.03877238977144142,2013 Admission,8.065,2013-03-22,en,5.5,385,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1103,The Perks of Being a Wallflower,2012,13000000,17742948,15326355,33069303,9,20069303,0.6068861808185071,1.5437925384615385,0.4634616883216438,2012 The Perks of Being a Wallflower,15.148,2012-09-21,en,7.8,5938,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1104,Room,2015,13000000,14677674,21585109,36262783,10,23262783,0.6415057277870814,1.7894448461538461,0.5952413801224247,2015 Room,20.0,2015-10-16,en,8.1,5494,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1105,Room,2015,13000000,14677674,21585109,36262783,10,23262783,0.6415057277870814,1.7894448461538461,0.5952413801224247,2015 Room,20.0,2015-10-16,en,8.1,5494,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1106,Woodlawn,2015,13000000,14394097,9606,14403703,10,1403703,0.09745431435235787,0.10797715384615385,0.0006669118351024039,2015 Woodlawn,5.575,2015-10-16,en,7.0,79,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1107,Woodlawn,2015,13000000,14394097,9606,14403703,10,1403703,0.09745431435235787,0.10797715384615385,0.0006669118351024039,2015 Woodlawn,5.575,2015-10-16,en,7.0,79,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1108,Chloe,2010,13000000,3075255,8755876,11831131,3,-1168869,-0.0987960491689256,-0.089913,0.7400709196779243,2010 Chloe,8.807,2010-03-26,en,5.9,940,"['Drama', 'Thriller', 'Mystery']","Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1109,Youth,2015,13000000,2703296,21298277,24001573,12,11001573,0.458368832742754,0.8462748461538462,0.8873700486213966,2015 Youth,9.265,2015-12-04,it,6.9,1098,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1110,The Vatican Tapes,2015,13000000,1784763,13144421,14929184,7,1929184,0.12922233391992488,0.14839876923076922,0.8804514031041483,2015 The Vatican Tapes,7.841,2015-07-24,en,4.6,365,"['Thriller', 'Horror']","Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1111,Attack the Block,2011,13000000,1024175,5435008,6459183,7,-6540817,-1.0126384404962672,-0.5031397692307692,0.8414389250157489,2011 Attack the Block,9.612,2011-07-29,en,6.4,1144,"['Action', 'Comedy', 'Science Fiction']","Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1112,The Killer Inside Me,2010,13000000,217277,3400000,3617277,6,-9382723,-2.5938635609050675,-0.721747923076923,0.9399335466982485,2010 The Killer Inside Me,7.087,2010-04-27,en,5.9,304,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1113,The Call,2013,12800000,51872378,17949098,69821476,3,57021476,0.8166753163453606,4.4548028125,0.25707130568250947,2013 The Call,11.315,2013-03-14,en,6.7,1779,"['Crime', 'Thriller']","Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1114,The Drop,2014,12600000,10724389,8330145,19054534,9,6454534,0.3387400605021356,0.5122646031746032,0.43717390307209825,2014 The Drop,14.795,2014-09-12,en,6.7,1215,"['Drama', 'Crime']","Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1115,Machete,2010,12500000,26593646,19777324,46370970,9,33870970,0.7304347957353491,2.7096776,0.4265022707094546,2010 Machete,12.557,2010-09-03,en,6.3,1862,"['Action', 'Comedy', 'Thriller']","Action,Comedy,Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1116,Conviction,2010,12500000,6797696,5029284,11826980,10,-673020,-0.05690548221101245,-0.0538416,0.4252382264956904,2010 Conviction,7.51,2010-10-15,en,7.2,297,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1117,Casino Jack,2010,12500000,2039869,232317,2272186,12,-10227814,-4.501310192035335,-0.81822512,0.10224383039064584,2010 Casino Jack,9.432,2010-12-17,en,6.1,149,"['Crime', 'Comedy', 'Drama']","Crime,Comedy,Drama",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118,The Perfect Game,2010,12500000,1089445,2841922,3931367,4,-8568633,-2.179555610046073,-0.68549064,0.7228839230730685,2010 The Perfect Game,4.958,2010-04-16,en,6.3,44,"['Drama', 'Family']","Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1119,The Paperboy,2012,12500000,677200,3350463,4027663,10,-8472337,-2.103536715956623,-0.67778696,0.831862794876334,2012 The Paperboy,8.143,2012-10-05,en,5.5,409,"['Thriller', 'Drama', 'Mystery']","Thriller,Drama,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1120,The Fault in Our Stars,2014,12000000,124872350,182294484,307166834,6,295166834,0.9609332822696607,24.597236166666665,0.593470595852155,2014 The Fault in Our Stars,16.03,2014-05-16,en,7.6,7236,"['Romance', 'Drama']","Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1121,American Pie,1999,12000000,101800948,132922200,234723148,7,222723148,0.9488759412855182,18.560262333333334,0.5662935297715077,1999 American Pie,24.491,1999-07-09,en,6.4,4316,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1122,Think Like a Man,2012,12000000,91547205,21826559,113373764,4,101373764,0.8941554061837446,8.447813666666667,0.19251860598012782,2012 Think Like a Man,5.905,2012-04-20,en,6.9,438,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1123,Heaven is for Real,2014,12000000,91386097,9530202,100916299,4,88916299,0.8810895750348514,7.409691583333333,0.09443669748530908,2014 Heaven is for Real,9.718,2014-04-16,en,6.2,363,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1124,Act of Valor,2012,12000000,70012847,12484188,82497035,2,70497035,0.8545402268093635,5.874752916666667,0.1513289295791055,2012 Act of Valor,12.197,2012-02-24,en,6.3,583,"['Action', 'Thriller', 'War']","Action,Thriller,War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1125,Chronicle,2012,12000000,64575175,59106615,123681790,2,111681790,0.9029768246400703,9.306815833333333,0.477892622673071,2012 Chronicle,12.556,2012-02-02,en,6.7,3084,"['Science Fiction', 'Drama', 'Thriller']","Science Fiction,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1126,Project X,2012,12000000,54731865,48296323,103028188,3,91028188,0.883527020779983,7.585682333333334,0.4687680520985189,2012 Project X,9.715,2012-03-02,en,6.4,2968,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,"Three Billboards Outside Ebbing, Missouri",2017,12000000,54513740,105678175,160191915,11,148191915,0.9250898523811267,12.34932625,0.6596973074452602,"2017 Three Billboards Outside Ebbing, Missouri",17.808,2017-11-10,en,8.2,5432,"['Crime', 'Drama']","Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1128,"Three Billboards Outside Ebbing, Missouri",2017,12000000,54513740,105678175,160191915,11,148191915,0.9250898523811267,12.34932625,0.6596973074452602,"2017 Three Billboards Outside Ebbing, Missouri",17.808,2017-11-10,en,8.2,5432,"['Crime', 'Drama']","Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1129,Lion,2016,12000000,51739495,97831225,149570720,11,137570720,0.9197703935636601,11.464226666666667,0.6540800565779185,2016 Lion,17.216,2016-11-25,en,8.1,3833,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1130,Lion,2016,12000000,51739495,97831225,149570720,11,137570720,0.9197703935636601,11.464226666666667,0.6540800565779185,2016 Lion,17.216,2016-11-25,en,8.1,3833,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1131,Overboard,2018,12000000,50316123,35053707,85369830,5,73369830,0.8594351189407312,6.1141525,0.41061001292845495,2018 Overboard,19.477,2018-05-04,en,6.3,535,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1132,Philomena,2013,12000000,37709979,61253413,98963392,11,86963392,0.8787430406589135,7.246949333333333,0.6189502174703146,2013 Philomena,8.978,2013-11-27,en,7.4,945,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1133,Paper Towns,2015,12000000,32000304,53450180,85450484,7,73450484,0.8595677936710107,6.120873666666666,0.6255105588401348,2015 Paper Towns,11.564,2015-07-24,en,6.0,3587,"['Drama', 'Mystery', 'Romance']","Drama,Mystery,Romance",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1134,Hell or High Water,2016,12000000,27007844,10576460,37584304,8,25584304,0.680717780486237,2.1320253333333334,0.2814063019498778,2016 Hell or High Water,15.749,2016-08-12,en,7.3,2468,"['Crime', 'Drama', 'Thriller', 'Western']","Crime,Drama,Thriller,Western",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1135,Katy Perry: Part of Me,2012,12000000,25326071,7374368,32700439,7,20700439,0.6330324495032008,1.7250365833333334,0.22551281345183163,2012 Katy Perry: Part of Me,7.139,2012-07-05,en,6.8,147,"['Documentary', 'Music']","Documentary,Music",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1136,Top Five,2014,12000000,25317379,684362,26001741,12,14001741,0.5384924417176526,1.16681175,0.02631985296676865,2014 Top Five,6.322,2014-12-12,en,6.3,281,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1137,Project Almanac,2015,12000000,22348241,10561196,32909437,1,20909437,0.6353629507548245,1.7424530833333334,0.32091694549499583,2015 Project Almanac,9.55,2015-01-30,en,6.5,1449,"['Science Fiction', 'Thriller']","Science Fiction,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1138,Just Wright,2010,12000000,21540363,327302,21867665,5,9867665,0.4512445658921517,0.8223054166666667,0.01496739592453058,2010 Just Wright,7.047,2010-05-14,en,6.2,211,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1139,Nebraska,2013,12000000,17654912,7106448,24761360,11,12761360,0.5153739536115949,1.0634466666666667,0.2869974831753991,2013 Nebraska,9.521,2013-11-15,en,7.4,967,"['Drama', 'Adventure']","Drama,Adventure",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1140,Young Adult,2011,12000000,16311571,6438785,22750356,12,10750356,0.4725357264739066,0.895863,0.28301908770130896,2011 Young Adult,8.335,2011-12-16,en,5.7,603,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1141,About Time,2013,12000000,15323921,73985257,89309178,11,77309178,0.8656353101805505,6.4424315,0.8284171756681044,2013 About Time,14.133,2013-11-08,en,7.9,3981,"['Comedy', 'Drama', 'Science Fiction']","Comedy,Drama,Science Fiction",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1142,If Beale Street Could Talk,2018,12000000,14915773,4943394,19859167,12,7859167,0.3957450481180807,0.6549305833333333,0.24892252530028072,2018 If Beale Street Could Talk,13.579,2018-12-14,en,7.2,388,"['Drama', 'Romance', 'Crime']","Drama,Romance,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1143,Wish Upon,2017,12000000,14301505,9175840,23477345,7,11477345,0.4888689500452457,0.9564454166666667,0.39083806111806935,2017 Wish Upon,10.219,2017-07-14,en,5.4,690,"['Thriller', 'Horror', 'Fantasy']","Thriller,Horror,Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1144,Das Boot,1982,12000000,11487676,73482661,84970337,2,72970337,0.8587742449462099,6.080861416666667,0.8648036902572247,1982 Das Boot,16.554,1982-02-10,de,8.1,981,"['Drama', 'History', 'War']","Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1145,Das Boot,1982,12000000,11487676,73482661,84970337,2,72970337,0.8587742449462099,6.080861416666667,0.8648036902572247,1982 Das Boot,16.554,1982-02-10,de,8.1,981,"['Drama', 'History', 'War']","Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1146,Unforgettable,2017,12000000,11368012,4853199,16221211,4,4221211,0.2602278584502723,0.35176758333333336,0.2991884514664164,2017 Unforgettable,8.323,2017-04-21,en,5.5,310,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1147,Marshall,2017,12000000,10051659,65157,10116816,10,-1883184,-0.18614394093952089,-0.156932,0.006440465063316364,2017 Marshall,7.879,2017-10-13,en,7.3,257,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
